Customer_ID,City,Region,Income_Band,Credit_Score,Customer_Segment
CUST15725,Delhi NCR,North,Medium,668.0,Mass
CUST15726,Delhi NCR,North,High,825.0,Affluent
CUST15727,Mumbai,West,Low,587.0,Affluent
CUST15728,Hyderabad,South,High,838.0,Mass
CUST15729,Hyderabad,South,Medium,723.0,Affluent
CUST15730,Pune,West,High,738.0,Affluent
CUST15731,Kolkata,East,Low,654.0,Affluent
CUST15732,Pune,West,Medium,767.0,Mass
CUST15733,Bangalore,South,Medium,652.0,Mass
CUST15734,Bangalore,South,High,840.0,Mass
CUST15735,Delhi NCR,North,Low,650.0,Affluent
CUST15736,Kolkata,East,High,727.0,Mass
CUST15737,Hyderabad,South,High,739.0,Mass
CUST15738,Hyderabad,South,Low,599.0,Mass
CUST15739,Pune,West,High,827.0,Affluent
CUST15740,Bangalore,South,Low,636.0,Mass
CUST15741,Bangalore,South,Low,678.0,Affluent
CUST15742,Mumbai,West,Medium,726.0,Mass
CUST15743,Hyderabad,South,Medium,757.0,Mass
CUST15744,Kolkata,East,Low,554.0,Mass
CUST15745,Pune,West,Low,647.0,Mass
CUST15746,Delhi NCR,North,Medium,745.0,Mass
CUST15747,Delhi NCR,North,Medium,770.0,Mass
CUST15748,Kolkata,East,Medium,685.0,Premium
CUST15749,Delhi NCR,North,Low,643.0,Affluent
CUST15750,Pune,West,High,724.0,Mass
CUST15751,Bangalore,South,Low,656.0,Affluent
CUST15752,Delhi NCR,North,Medium,743.0,Mass
CUST15753,Delhi NCR,North,Low,636.0,Affluent
CUST15754,Mumbai,West,Low,572.0,Affluent
CUST15755,Pune,West,Medium,752.0,Mass
CUST15756,Pune,West,Low,645.0,Mass
CUST15757,Kolkata,East,Medium,690.0,Mass
CUST15758,Pune,West,Low,717.0,Mass
CUST15759,Kolkata,East,Low,710.0,Premium
CUST15760,Kolkata,East,Low,645.0,Mass
CUST15761,Hyderabad,South,Low,655.0,Mass
CUST15762,Kolkata,East,Medium,661.0,Mass
CUST15763,Delhi NCR,North,High,766.0,Affluent
CUST15764,Kolkata,East,High,849.0,Mass
CUST15765,Kolkata,East,Low,661.0,Mass
CUST15766,Pune,West,Medium,773.0,Affluent
CUST15767,Kolkata,East,Low,643.0,Affluent
CUST15768,Bangalore,South,Medium,698.0,Mass
CUST15769,Hyderabad,South,High,737.0,Affluent
CUST15770,Bangalore,South,Low,646.0,Mass
CUST15771,Hyderabad,South,Medium,728.0,Affluent
CUST15772,Bangalore,South,Medium,722.0,Mass
CUST15773,Delhi NCR,North,Low,586.0,Mass
CUST15774,Hyderabad,South,High,788.0,Mass
CUST15775,Bangalore,South,High,736.0,Mass
CUST15776,Mumbai,West,Medium,752.0,Premium
CUST15777,Kolkata,East,Medium,650.0,Affluent
CUST15778,Kolkata,East,High,734.0,Mass
CUST15779,Bangalore,South,Medium,759.0,Mass
CUST15780,Hyderabad,South,Low,569.0,Affluent
CUST15781,Hyderabad,South,High,817.0,Mass
CUST15782,Mumbai,West,High,840.0,Mass
CUST15783,Delhi NCR,North,Low,688.0,Mass
CUST15784,Pune,West,Low,677.0,Mass
CUST15785,Pune,West,Medium,777.0,Mass
CUST15786,Delhi NCR,North,Low,707.0,Affluent
CUST15787,Hyderabad,South,Medium,728.0,Affluent
CUST15788,Hyderabad,South,High,759.0,Affluent
CUST15789,Mumbai,West,Medium,750.0,Affluent
CUST15790,Bangalore,South,Medium,718.0,Premium
CUST15791,Delhi NCR,North,High,795.0,Mass
CUST15792,Bangalore,South,High,725.0,Affluent
CUST15793,Pune,West,Low,577.0,Mass
CUST15794,Bangalore,South,Low,640.0,Affluent
CUST15795,Bangalore,South,High,836.0,Affluent
CUST15796,Delhi NCR,North,Medium,758.0,Mass
CUST15797,Pune,West,Medium,770.0,Premium
CUST15798,Pune,West,Low,658.0,Mass
CUST15799,Mumbai,West,Low,710.0,Mass
CUST15800,Delhi NCR,North,High,823.0,Affluent
CUST15801,Delhi NCR,North,Medium,722.0,Mass
CUST15802,Kolkata,East,Medium,765.0,Premium
CUST15803,Hyderabad,South,Medium,748.0,Affluent
CUST15804,Bangalore,South,Medium,777.0,Mass
CUST15805,Mumbai,West,Medium,773.0,Affluent
CUST15806,Bangalore,South,High,830.0,Mass
CUST15807,Mumbai,West,High,832.0,Mass
CUST15808,Pune,West,High,844.0,Mass
CUST15809,Bangalore,South,Medium,722.0,Mass
CUST15810,Bangalore,South,Low,580.0,Mass
CUST15811,Mumbai,West,Medium,696.0,Affluent
CUST15812,Hyderabad,South,Medium,757.0,Affluent
CUST15813,Hyderabad,South,Low,679.0,Affluent
CUST15814,Pune,West,High,774.0,Premium
CUST15815,Delhi NCR,North,High,773.0,Mass
CUST15816,Hyderabad,South,Low,682.0,Mass
CUST15817,Delhi NCR,North,Low,678.0,Mass
CUST15818,Mumbai,West,Medium,661.0,Affluent
CUST15819,Hyderabad,South,Medium,764.0,Affluent
CUST15820,Delhi NCR,North,Medium,744.0,Mass
CUST15821,Hyderabad,South,Medium,769.0,Affluent
CUST15822,Mumbai,West,Low,689.0,Affluent
CUST15823,Delhi NCR,North,High,785.0,Affluent
CUST15824,Pune,West,Low,647.0,Mass
CUST15825,Bangalore,South,Low,577.0,Mass
CUST15826,Bangalore,South,Low,650.0,Mass
CUST15827,Bangalore,South,High,771.0,Mass
CUST15828,Mumbai,West,Low,670.0,Mass
CUST15829,Pune,West,Medium,735.0,Affluent
CUST15830,Kolkata,East,Low,582.0,Mass
CUST15831,Pune,West,High,818.0,Mass
CUST15832,Bangalore,South,Medium,772.0,Affluent
CUST15833,Pune,West,Medium,726.0,Affluent
CUST15834,Bangalore,South,Low,679.0,Mass
CUST15835,Pune,West,High,793.0,Mass
CUST15836,Delhi NCR,North,Low,690.0,Mass
CUST15837,Hyderabad,South,High,847.0,Mass
CUST15838,Mumbai,West,Low,656.0,Affluent
CUST15839,Kolkata,East,High,727.0,Affluent
CUST15840,Pune,West,High,750.0,Affluent
CUST15841,Hyderabad,South,Medium,670.0,Mass
CUST15842,Hyderabad,South,Medium,660.0,Mass
CUST15843,Bangalore,South,Low,607.0,Mass
CUST15844,Hyderabad,South,High,720.0,Affluent
CUST15845,Pune,West,Medium,674.0,Affluent
CUST15846,Hyderabad,South,Medium,676.0,Mass
CUST15847,Delhi NCR,North,Medium,691.0,Mass
CUST15848,Delhi NCR,North,Medium,659.0,Mass
CUST15849,Kolkata,East,Low,557.0,Mass
CUST15850,Delhi NCR,North,Low,643.0,Affluent
CUST15851,Mumbai,West,High,780.0,Premium
CUST15852,Kolkata,East,Medium,699.0,Mass
CUST15853,Bangalore,South,Medium,718.0,Mass
CUST15854,Hyderabad,South,Low,692.0,Affluent
CUST15855,Delhi NCR,North,Low,553.0,Mass
CUST15856,Pune,West,Medium,727.0,Affluent
CUST15857,Delhi NCR,North,Low,578.0,Mass
CUST15858,Pune,West,High,816.0,Affluent
CUST15859,Hyderabad,South,High,821.0,Mass
CUST15860,Delhi NCR,North,Low,610.0,Mass
CUST15861,Kolkata,East,High,722.0,Affluent
CUST15862,Mumbai,West,High,843.0,Premium
CUST15863,Hyderabad,South,Low,584.0,Affluent
CUST15864,Mumbai,West,Low,678.0,Affluent
CUST15865,Pune,West,Low,588.0,Mass
CUST15866,Hyderabad,South,Medium,734.0,Affluent
CUST15867,Pune,West,Low,607.0,Mass
CUST15868,Kolkata,East,Medium,665.0,Premium
CUST15869,Kolkata,East,Low,680.0,Mass
CUST15870,Mumbai,West,Low,597.0,Affluent
CUST15871,Kolkata,East,High,782.0,Affluent
CUST15872,Mumbai,West,Low,558.0,Affluent
CUST15873,Mumbai,West,High,735.0,Mass
CUST15874,Bangalore,South,Low,570.0,Mass
CUST15875,Kolkata,East,Medium,755.0,Mass
CUST15876,Hyderabad,South,High,747.0,Mass
CUST15877,Delhi NCR,North,Medium,656.0,Premium
CUST15878,Pune,West,Low,629.0,Affluent
CUST15879,Mumbai,West,Low,695.0,Premium
CUST15880,Bangalore,South,High,767.0,Mass
CUST15881,Delhi NCR,North,Low,619.0,Mass
CUST15882,Bangalore,South,Medium,752.0,Mass
CUST15883,Hyderabad,South,High,808.0,Premium
CUST15884,Kolkata,East,Medium,684.0,Affluent
CUST15885,Mumbai,West,High,818.0,Mass
CUST15886,Pune,West,Medium,748.0,Affluent
CUST15887,Mumbai,West,Medium,693.0,Affluent
CUST15888,Bangalore,South,High,750.0,Mass
CUST15889,Bangalore,South,Low,579.0,Affluent
CUST15890,Pune,West,Medium,746.0,Mass
CUST15891,Pune,West,Low,681.0,Mass
CUST15892,Delhi NCR,North,Low,691.0,Affluent
CUST15893,Hyderabad,South,Low,681.0,Premium
CUST15894,Mumbai,West,Medium,701.0,Premium
CUST15895,Bangalore,South,Low,628.0,Mass
CUST15896,Hyderabad,South,High,787.0,Mass
CUST15897,Delhi NCR,North,High,811.0,Affluent
CUST15898,Hyderabad,South,Low,643.0,Mass
CUST15899,Kolkata,East,Medium,730.0,Mass
CUST15900,Hyderabad,South,Low,672.0,Affluent
CUST15901,Pune,West,Medium,650.0,Mass
CUST15902,Pune,West,Low,697.0,Mass
CUST15903,Pune,West,Medium,668.0,Affluent
CUST15904,Mumbai,West,Medium,671.0,Mass
CUST15905,Pune,West,High,766.0,Mass
CUST15906,Pune,West,Medium,775.0,Mass
CUST15907,Mumbai,West,Low,596.0,Affluent
CUST15908,Hyderabad,South,Low,624.0,Mass
CUST15909,Mumbai,West,Low,591.0,Mass
CUST15910,Mumbai,West,Low,690.0,Mass
CUST15911,Delhi NCR,North,High,742.0,Mass
CUST15912,Bangalore,South,Medium,710.0,Affluent
CUST15913,Kolkata,East,High,737.0,Affluent
CUST15914,Bangalore,South,High,743.0,Mass
CUST15915,Pune,West,Low,702.0,Affluent
CUST15916,Delhi NCR,North,Low,609.0,Mass
CUST15917,Mumbai,West,Low,695.0,Mass
CUST15918,Kolkata,East,Medium,765.0,Affluent
CUST15919,Hyderabad,South,Low,560.0,Premium
CUST15920,Bangalore,South,Low,670.0,Mass
CUST15921,Pune,West,Low,700.0,Affluent
CUST15922,Mumbai,West,Low,667.0,Premium
CUST15923,Kolkata,East,Medium,767.0,Mass
CUST15924,Hyderabad,South,Medium,768.0,Affluent
CUST15925,Kolkata,East,Medium,712.0,Mass
CUST15926,Kolkata,East,Medium,732.0,Mass
CUST15927,Bangalore,South,High,837.0,Mass
CUST15928,Pune,West,Medium,735.0,Mass
CUST15929,Pune,West,Low,614.0,Mass
CUST15930,Bangalore,South,High,772.0,Affluent
CUST15931,Bangalore,South,Low,692.0,Mass
CUST15932,Pune,West,Medium,734.0,Mass
CUST15933,Mumbai,West,Low,588.0,Mass
CUST15934,Pune,West,High,720.0,Mass
CUST15935,Kolkata,East,Medium,733.0,Mass
CUST15936,Delhi NCR,North,Low,711.0,Affluent
CUST15937,Pune,West,Medium,751.0,Mass
CUST15938,Pune,West,Low,584.0,Affluent
CUST15939,Bangalore,South,Low,677.0,Affluent
CUST15940,Bangalore,South,Low,690.0,Mass
CUST15941,Mumbai,West,Medium,707.0,Affluent
CUST15942,Bangalore,South,Low,684.0,Mass
CUST15943,Mumbai,West,High,722.0,Affluent
CUST15944,Pune,West,High,758.0,Affluent
CUST15945,Mumbai,West,High,842.0,Mass
CUST15946,Bangalore,South,Medium,701.0,Mass
CUST15947,Mumbai,West,Medium,738.0,Affluent
CUST15948,Pune,West,Medium,679.0,Mass
CUST15949,Pune,West,Medium,719.0,Mass
CUST15950,Bangalore,South,Low,646.0,Mass
CUST15951,Bangalore,South,High,781.0,Affluent
CUST15952,Pune,West,Low,658.0,Affluent
CUST15953,Mumbai,West,High,723.0,Premium
CUST15954,Mumbai,West,Medium,725.0,Mass
CUST15955,Delhi NCR,North,High,824.0,Mass
CUST15956,Hyderabad,South,Low,647.0,Mass
CUST15957,Pune,West,High,795.0,Affluent
CUST15958,Hyderabad,South,High,726.0,Affluent
CUST15959,Kolkata,East,Medium,702.0,Mass
CUST15960,Delhi NCR,North,Medium,734.0,Premium
CUST15961,Pune,West,Medium,742.0,Affluent
CUST15962,Mumbai,West,Low,654.0,Mass
CUST15963,Pune,West,Medium,700.0,Premium
CUST15964,Delhi NCR,North,Low,695.0,Mass
CUST15965,Delhi NCR,North,Low,707.0,Mass
CUST15966,Hyderabad,South,Medium,777.0,Affluent
CUST15967,Hyderabad,South,Medium,663.0,Mass
CUST15968,Bangalore,South,Low,677.0,Mass
CUST15969,Mumbai,West,Medium,719.0,Mass
CUST15970,Delhi NCR,North,Medium,746.0,Mass
CUST15971,Pune,West,Medium,722.0,Mass
CUST15972,Bangalore,South,Low,703.0,Mass
CUST15973,Delhi NCR,North,Medium,702.0,Mass
CUST15974,Bangalore,South,Medium,752.0,Premium
CUST15975,Bangalore,South,Medium,728.0,Affluent
CUST15976,Mumbai,West,Medium,726.0,Mass
CUST15977,Delhi NCR,North,Low,598.0,Mass
CUST15978,Hyderabad,South,Medium,657.0,Mass
CUST15979,Mumbai,West,Low,688.0,Affluent
CUST15980,Hyderabad,South,Low,695.0,Affluent
CUST15981,Kolkata,East,Medium,692.0,Affluent
CUST15982,Mumbai,West,Medium,759.0,Affluent
CUST15983,Pune,West,Medium,692.0,Mass
CUST15984,Pune,West,Low,581.0,Mass
CUST15985,Hyderabad,South,Medium,759.0,Mass
CUST15986,Mumbai,West,Medium,712.0,Affluent
CUST15987,Pune,West,High,830.0,Affluent
CUST15988,Pune,West,Low,655.0,Mass
CUST15989,Kolkata,East,Low,642.0,Mass
CUST15990,Pune,West,High,799.0,Mass
CUST15991,Mumbai,West,Low,674.0,Mass
CUST15992,Delhi NCR,North,Low,580.0,Mass
CUST15993,Kolkata,East,Medium,767.0,Mass
CUST15994,Bangalore,South,Low,592.0,Mass
CUST15995,Kolkata,East,Low,607.0,Mass
CUST15996,Delhi NCR,North,Medium,651.0,Affluent
CUST15997,Delhi NCR,North,Low,573.0,Mass
CUST15998,Hyderabad,South,Medium,677.0,Affluent
CUST15999,Mumbai,West,High,737.0,Mass
CUST16000,Delhi NCR,North,Low,568.0,Affluent
CUST16001,Mumbai,West,Low,554.0,Mass
CUST16002,Bangalore,South,High,787.0,Mass
CUST16003,Hyderabad,South,High,827.0,Affluent
CUST16004,Pune,West,Low,585.0,Mass
CUST16005,Delhi NCR,North,High,785.0,Mass
CUST16006,Hyderabad,South,Medium,765.0,Premium
CUST16007,Hyderabad,South,High,788.0,Mass
CUST16008,Delhi NCR,North,Low,620.0,Affluent
CUST16009,Bangalore,South,Medium,716.0,Affluent
CUST16010,Hyderabad,South,High,842.0,Premium
CUST16011,Delhi NCR,North,Low,560.0,Premium
CUST16012,Delhi NCR,North,Medium,675.0,Mass
CUST16013,Hyderabad,South,Medium,688.0,Affluent
CUST16014,Delhi NCR,North,Low,643.0,Affluent
CUST16015,Delhi NCR,North,Medium,680.0,Affluent
CUST16016,Delhi NCR,North,Medium,672.0,Affluent
CUST16017,Kolkata,East,Low,577.0,Affluent
CUST16018,Mumbai,West,Low,563.0,Mass
CUST16019,Hyderabad,South,Medium,776.0,Mass
CUST16020,Pune,West,Medium,748.0,Mass
CUST16021,Bangalore,South,Medium,710.0,Mass
CUST16022,Hyderabad,South,Low,616.0,Mass
CUST16023,Pune,West,Low,599.0,Affluent
CUST16024,Hyderabad,South,Medium,710.0,Mass
CUST16025,Bangalore,South,High,809.0,Affluent
CUST16026,Pune,West,Low,582.0,Affluent
CUST16027,Delhi NCR,North,Medium,726.0,Affluent
CUST16028,Hyderabad,South,Medium,659.0,Mass
CUST16029,Mumbai,West,Medium,650.0,Mass
CUST16030,Kolkata,East,High,759.0,Premium
CUST16031,Hyderabad,South,Low,692.0,Mass
CUST16032,Mumbai,West,Low,689.0,Mass
CUST16033,Bangalore,South,Medium,664.0,Premium
CUST16034,Mumbai,West,Low,704.0,Mass
CUST16035,Hyderabad,South,Low,614.0,Mass
CUST16036,Hyderabad,South,Medium,719.0,Mass
CUST16037,Kolkata,East,High,839.0,Premium
CUST16038,Hyderabad,South,Low,567.0,Mass
CUST16039,Delhi NCR,North,Low,570.0,Mass
CUST16040,Pune,West,Low,556.0,Mass
CUST16041,Bangalore,South,Low,556.0,Mass
CUST16042,Hyderabad,South,Medium,719.0,Mass
CUST16043,Delhi NCR,North,Low,577.0,Mass
CUST16044,Hyderabad,South,Low,701.0,Mass
CUST16045,Bangalore,South,Low,556.0,Mass
CUST16046,Kolkata,East,High,741.0,Mass
CUST16047,Pune,West,Medium,768.0,Affluent
CUST16048,Hyderabad,South,Medium,723.0,Mass
CUST16049,Mumbai,West,Medium,764.0,Mass
CUST16050,Delhi NCR,North,Low,666.0,Affluent
CUST16051,Delhi NCR,North,Low,604.0,Mass
CUST16052,Hyderabad,South,Medium,769.0,Mass
CUST16053,Bangalore,South,Medium,742.0,Mass
CUST16054,Delhi NCR,North,Medium,743.0,Affluent
CUST16055,Delhi NCR,North,Low,613.0,Mass
CUST16056,Bangalore,South,Low,696.0,Affluent
CUST16057,Bangalore,South,Low,624.0,Mass
CUST16058,Delhi NCR,North,Medium,711.0,Mass
CUST16059,Kolkata,East,Medium,710.0,Affluent
CUST16060,Mumbai,West,High,823.0,Mass
CUST16061,Pune,West,Low,716.0,Affluent
CUST16062,Mumbai,West,High,759.0,Mass
CUST16063,Bangalore,South,Medium,662.0,Affluent
CUST16064,Kolkata,East,High,769.0,Mass
CUST16065,Delhi NCR,North,Medium,774.0,Mass
CUST16066,Kolkata,East,Medium,741.0,Mass
CUST16067,Mumbai,West,Medium,759.0,Mass
CUST16068,Delhi NCR,North,Medium,735.0,Mass
CUST16069,Bangalore,South,Low,719.0,Affluent
CUST16070,Pune,West,Low,649.0,Premium
CUST16071,Bangalore,South,Low,615.0,Mass
CUST16072,Hyderabad,South,Medium,665.0,Mass
CUST16073,Kolkata,East,Medium,751.0,Premium
CUST16074,Kolkata,East,Low,640.0,Mass
CUST16075,Mumbai,West,High,798.0,Mass
CUST16076,Mumbai,West,Low,617.0,Mass
CUST16077,Pune,West,Medium,720.0,Mass
CUST16078,Delhi NCR,North,High,725.0,Mass
CUST16079,Delhi NCR,North,Medium,712.0,Mass
CUST16080,Hyderabad,South,Medium,689.0,Mass
CUST16081,Mumbai,West,Low,626.0,Mass
CUST16082,Kolkata,East,Medium,723.0,Affluent
CUST16083,Hyderabad,South,Low,628.0,Mass
CUST16084,Pune,West,Medium,758.0,Mass
CUST16085,Hyderabad,South,High,770.0,Premium
CUST16086,Bangalore,South,Medium,663.0,Mass
CUST16087,Bangalore,South,Medium,698.0,Mass
CUST16088,Pune,West,Medium,736.0,Mass
CUST16089,Pune,West,Low,597.0,Mass
CUST16090,Delhi NCR,North,Low,710.0,Affluent
CUST16091,Delhi NCR,North,Low,569.0,Mass
CUST16092,Pune,West,Low,560.0,Mass
CUST16093,Delhi NCR,North,Medium,656.0,Mass
CUST16094,Mumbai,West,High,744.0,Affluent
CUST16095,Kolkata,East,Medium,765.0,Mass
CUST16096,Mumbai,West,Medium,748.0,Mass
CUST16097,Hyderabad,South,Medium,701.0,Mass
CUST16098,Delhi NCR,North,High,728.0,Mass
CUST16099,Kolkata,East,Medium,666.0,Mass
CUST16100,Pune,West,Low,625.0,Mass
CUST16101,Kolkata,East,Medium,718.0,Mass
CUST16102,Mumbai,West,Low,702.0,Mass
CUST16103,Delhi NCR,North,Low,682.0,Premium
CUST16104,Kolkata,East,Medium,712.0,Mass
CUST16105,Kolkata,East,High,801.0,Mass
CUST16106,Delhi NCR,North,High,814.0,Mass
CUST16107,Pune,West,Medium,736.0,Mass
CUST16108,Delhi NCR,North,Medium,722.0,Mass
CUST16109,Kolkata,East,Medium,659.0,Affluent
CUST16110,Delhi NCR,North,Low,591.0,Mass
CUST16111,Mumbai,West,Low,584.0,Affluent
CUST16112,Hyderabad,South,Medium,752.0,Premium
CUST16113,Mumbai,West,High,849.0,Mass
CUST16114,Bangalore,South,Low,640.0,Mass
CUST16115,Mumbai,West,Low,573.0,Affluent
CUST16116,Pune,West,High,816.0,Mass
CUST16117,Mumbai,West,Low,657.0,Mass
CUST16118,Delhi NCR,North,Low,676.0,Mass
CUST16119,Hyderabad,South,Medium,715.0,Mass
CUST16120,Pune,West,Medium,654.0,Mass
CUST16121,Kolkata,East,Low,595.0,Affluent
CUST16122,Pune,West,High,746.0,Affluent
CUST16123,Delhi NCR,North,High,842.0,Affluent
CUST16124,Bangalore,South,High,811.0,Premium
CUST16125,Hyderabad,South,Low,675.0,Mass
CUST16126,Bangalore,South,Medium,775.0,Mass
CUST16127,Kolkata,East,High,779.0,Mass
CUST16128,Hyderabad,South,Low,638.0,Mass
CUST16129,Hyderabad,South,Low,600.0,Mass
CUST16130,Bangalore,South,Low,691.0,Mass
CUST16131,Kolkata,East,Low,557.0,Mass
CUST16132,Mumbai,West,Low,568.0,Mass
CUST16133,Delhi NCR,North,Medium,657.0,Mass
CUST16134,Hyderabad,South,High,754.0,Premium
CUST16135,Bangalore,South,Medium,770.0,Mass
CUST16136,Kolkata,East,Medium,674.0,Mass
CUST16137,Delhi NCR,North,Medium,723.0,Mass
CUST16138,Delhi NCR,North,Low,594.0,Premium
CUST16139,Hyderabad,South,Low,711.0,Premium
CUST16140,Delhi NCR,North,Low,615.0,Affluent
CUST16141,Mumbai,West,Medium,771.0,Affluent
CUST16142,Kolkata,East,Medium,672.0,Affluent
CUST16143,Delhi NCR,North,Medium,667.0,Mass
CUST16144,Pune,West,Medium,778.0,Premium
CUST16145,Pune,West,Medium,669.0,Mass
CUST16146,Pune,West,Low,685.0,Affluent
CUST16147,Pune,West,High,798.0,Mass
CUST16148,Mumbai,West,Low,638.0,Affluent
CUST16149,Mumbai,West,Medium,704.0,Mass
CUST16150,Delhi NCR,North,High,842.0,Affluent
CUST16151,Mumbai,West,Low,591.0,Premium
CUST16152,Pune,West,Low,701.0,Mass
CUST16153,Kolkata,East,Low,565.0,Mass
CUST16154,Bangalore,South,Medium,709.0,Affluent
CUST16155,Bangalore,South,Low,649.0,Mass
CUST16156,Delhi NCR,North,High,786.0,Mass
CUST16157,Hyderabad,South,Low,636.0,Mass
CUST16158,Kolkata,East,Low,553.0,Mass
CUST16159,Mumbai,West,High,762.0,Mass
CUST16160,Pune,West,Low,685.0,Affluent
CUST16161,Mumbai,West,Low,640.0,Affluent
CUST16162,Kolkata,East,Medium,758.0,Mass
CUST16163,Pune,West,Medium,658.0,Mass
CUST16164,Kolkata,East,Medium,709.0,Premium
CUST16165,Delhi NCR,North,Low,568.0,Mass
CUST16166,Delhi NCR,North,Medium,692.0,Mass
CUST16167,Delhi NCR,North,Low,623.0,Mass
CUST16168,Bangalore,South,Medium,770.0,Mass
CUST16169,Hyderabad,South,Medium,672.0,Mass
CUST16170,Pune,West,Low,670.0,Mass
CUST16171,Mumbai,West,High,850.0,Mass
CUST16172,Mumbai,West,Low,607.0,Mass
CUST16173,Hyderabad,South,Low,637.0,Premium
CUST16174,Pune,West,Low,645.0,Affluent
CUST16175,Pune,West,Low,609.0,Premium
CUST16176,Pune,West,Low,636.0,Mass
CUST16177,Pune,West,High,836.0,Affluent
CUST16178,Hyderabad,South,Low,645.0,Mass
CUST16179,Pune,West,Medium,740.0,Mass
CUST16180,Bangalore,South,Medium,762.0,Premium
CUST16181,Delhi NCR,North,Medium,689.0,Mass
CUST16182,Mumbai,West,Medium,679.0,Mass
CUST16183,Hyderabad,South,High,843.0,Mass
CUST16184,Delhi NCR,North,High,752.0,Mass
CUST16185,Kolkata,East,High,792.0,Affluent
CUST16186,Bangalore,South,Low,653.0,Mass
CUST16187,Pune,West,High,792.0,Mass
CUST16188,Bangalore,South,High,723.0,Mass
CUST16189,Bangalore,South,Low,682.0,Mass
CUST16190,Bangalore,South,Medium,653.0,Mass
CUST16191,Pune,West,Medium,690.0,Mass
CUST16192,Mumbai,West,Medium,751.0,Affluent
CUST16193,Pune,West,Low,559.0,Affluent
CUST16194,Pune,West,Medium,759.0,Mass
CUST16195,Bangalore,South,Medium,707.0,Affluent
CUST16196,Mumbai,West,Low,555.0,Affluent
CUST16197,Pune,West,High,739.0,Mass
CUST16198,Bangalore,South,Medium,680.0,Mass
CUST16199,Hyderabad,South,High,802.0,Mass
CUST16200,Hyderabad,South,Medium,760.0,Affluent
CUST16201,Hyderabad,South,Medium,734.0,Affluent
CUST16202,Mumbai,West,Medium,655.0,Mass
CUST16203,Delhi NCR,North,High,814.0,Premium
CUST16204,Delhi NCR,North,Medium,726.0,Mass
CUST16205,Mumbai,West,Low,623.0,Affluent
CUST16206,Pune,West,Low,554.0,Mass
CUST16207,Hyderabad,South,Medium,737.0,Mass
CUST16208,Mumbai,West,Low,573.0,Mass
CUST16209,Mumbai,West,Low,675.0,Affluent
CUST16210,Kolkata,East,Medium,664.0,Mass
CUST16211,Kolkata,East,Medium,714.0,Mass
CUST16212,Kolkata,East,High,835.0,Affluent
CUST16213,Bangalore,South,Medium,747.0,Mass
CUST16214,Kolkata,East,Low,599.0,Mass
CUST16215,Mumbai,West,High,793.0,Premium
CUST16216,Delhi NCR,North,Medium,747.0,Mass
CUST16217,Kolkata,East,Medium,706.0,Mass
CUST16218,Pune,West,Medium,768.0,Affluent
CUST16219,Mumbai,West,Low,624.0,Mass
CUST16220,Bangalore,South,Low,619.0,Mass
CUST16221,Pune,West,High,833.0,Mass
CUST16222,Kolkata,East,Medium,661.0,Premium
CUST16223,Delhi NCR,North,Medium,769.0,Premium
CUST16224,Hyderabad,South,High,720.0,Mass
CUST16225,Kolkata,East,Low,597.0,Affluent
CUST16226,Pune,West,High,761.0,Mass
CUST16227,Delhi NCR,North,Low,641.0,Premium
CUST16228,Delhi NCR,North,Medium,651.0,Mass
CUST16229,Pune,West,Medium,701.0,Affluent
CUST16230,Delhi NCR,North,Medium,684.0,Mass
CUST16231,Mumbai,West,Medium,720.0,Mass
CUST16232,Kolkata,East,Medium,777.0,Mass
CUST16233,Delhi NCR,North,High,802.0,Mass
CUST16234,Pune,West,Low,645.0,Affluent
CUST16235,Pune,West,High,772.0,Premium
CUST16236,Mumbai,West,Medium,685.0,Mass
CUST16237,Kolkata,East,Low,663.0,Mass
CUST16238,Mumbai,West,Low,657.0,Mass
CUST16239,Hyderabad,South,Low,664.0,Mass
CUST16240,Pune,West,Medium,667.0,Mass
CUST16241,Hyderabad,South,High,774.0,Affluent
CUST16242,Hyderabad,South,Medium,657.0,Mass
CUST16243,Mumbai,West,Low,587.0,Premium
CUST16244,Mumbai,West,Low,687.0,Affluent
CUST16245,Kolkata,East,Medium,763.0,Premium
CUST16246,Kolkata,East,High,720.0,Affluent
CUST16247,Kolkata,East,High,729.0,Mass
CUST16248,Mumbai,West,Low,626.0,Mass
CUST16249,Pune,West,Low,613.0,Mass
CUST16250,Mumbai,West,Low,708.0,Premium
CUST16251,Kolkata,East,Low,555.0,Mass
CUST16252,Delhi NCR,North,High,787.0,Mass
CUST16253,Mumbai,West,Low,637.0,Mass
CUST16254,Pune,West,Medium,656.0,Mass
CUST16255,Kolkata,East,Medium,681.0,Mass
CUST16256,Kolkata,East,Low,598.0,Affluent
CUST16257,Mumbai,West,High,775.0,Mass
CUST16258,Mumbai,West,High,798.0,Affluent
CUST16259,Bangalore,South,Low,690.0,Affluent
CUST16260,Delhi NCR,North,High,821.0,Affluent
CUST16261,Kolkata,East,Low,702.0,Mass
CUST16262,Hyderabad,South,Low,626.0,Mass
CUST16263,Hyderabad,South,Medium,689.0,Mass
CUST16264,Delhi NCR,North,Low,652.0,Affluent
CUST16265,Bangalore,South,Low,627.0,Mass
CUST16266,Hyderabad,South,Low,674.0,Mass
CUST16267,Bangalore,South,Low,689.0,Mass
CUST16268,Kolkata,East,High,733.0,Mass
CUST16269,Hyderabad,South,Medium,688.0,Mass
