,Customer_ID,City,Region,Income_Band,Credit_Score,Customer_Segment
4360,CUST14360,Pune,West,Medium,755.0,Mass
4361,CUST14361,Hyderabad,South,Low,647.0,Affluent
4362,CUST14362,Delhi NCR,North,Low,628.0,Mass
4363,CUST14363,Kolkata,East,Low,664.0,Mass
4364,CUST14364,Bangalore,South,Low,631.0,Mass
4365,CUST14365,Pune,West,Low,572.0,Premium
4366,CUST14366,Hyderabad,South,Low,668.0,Mass
4367,CUST14367,Mumbai,West,High,829.0,Affluent
4368,CUST14368,Pune,West,Medium,779.0,Mass
4369,CUST14369,Pune,West,Low,617.0,Affluent
4370,CUST14370,Mumbai,West,Low,620.0,Mass
4371,CUST14371,Bangalore,South,Medium,666.0,Mass
4372,CUST14372,Pune,West,High,726.0,Mass
4373,CUST14373,Kolkata,East,Low,639.0,Mass
4374,CUST14374,Pune,West,Medium,720.0,Affluent
4375,CUST14375,Mumbai,West,High,773.0,Mass
4376,CUST14376,Kolkata,East,Low,713.0,Affluent
4377,CUST14377,Pune,West,Medium,702.0,Mass
4378,CUST14378,Delhi NCR,North,High,728.0,Mass
4379,CUST14379,Bangalore,South,Medium,694.0,Mass
4380,CUST14380,Hyderabad,South,Medium,721.0,Premium
4381,CUST14381,Delhi NCR,North,High,840.0,Mass
4382,CUST14382,Pune,West,Low,575.0,Affluent
4383,CUST14383,Kolkata,East,High,812.0,Affluent
4384,CUST14384,Mumbai,West,High,818.0,Mass
4385,CUST14385,Delhi NCR,North,Low,588.0,Affluent
4386,CUST14386,Pune,West,Low,650.0,Premium
4387,CUST14387,Delhi NCR,North,Low,584.0,Premium
4388,CUST14388,Kolkata,East,Medium,680.0,Mass
4389,CUST14389,Mumbai,West,High,763.0,Affluent
4390,CUST14390,Pune,West,Low,577.0,Mass
4391,CUST14391,Delhi NCR,North,Medium,704.0,Affluent
4392,CUST14392,Mumbai,West,High,781.0,Mass
4393,CUST14393,Kolkata,East,Low,717.0,Mass
4394,CUST14394,Kolkata,East,Low,656.0,Mass
4395,CUST14395,Hyderabad,South,Medium,752.0,Mass
4396,CUST14396,Mumbai,West,Medium,652.0,Mass
4397,CUST14397,Hyderabad,South,Medium,770.0,Mass
4398,CUST14398,Delhi NCR,North,Medium,688.0,Premium
4399,CUST14399,Delhi NCR,North,Low,633.0,Premium
4400,CUST14400,Kolkata,East,Low,642.0,Affluent
4401,CUST14401,Delhi NCR,North,Low,640.0,Mass
4402,CUST14402,Hyderabad,South,Low,667.0,Affluent
4403,CUST14403,Pune,West,Low,640.0,Mass
4404,CUST14404,Pune,West,High,789.0,Mass
4405,CUST14405,Pune,West,High,727.0,Premium
4406,CUST14406,Kolkata,East,Low,664.0,Mass
4407,CUST14407,Pune,West,Medium,759.0,Affluent
4408,CUST14408,Kolkata,East,Low,687.0,Affluent
4409,CUST14409,Delhi NCR,North,Low,624.0,Affluent
4410,CUST14410,Bangalore,South,Low,574.0,Mass
4411,CUST14411,Hyderabad,South,Low,674.0,Mass
4412,CUST14412,Mumbai,West,Low,714.0,Mass
4413,CUST14413,Bangalore,South,Medium,762.0,Affluent
4414,CUST14414,Delhi NCR,North,Low,605.0,Affluent
4415,CUST14415,Delhi NCR,North,High,830.0,Mass
4416,CUST14416,Delhi NCR,North,Medium,704.0,Affluent
4417,CUST14417,Hyderabad,South,Medium,737.0,Mass
4418,CUST14418,Bangalore,South,Low,584.0,Mass
4419,CUST14419,Kolkata,East,Medium,721.0,Premium
4420,CUST14420,Hyderabad,South,Low,616.0,Mass
4421,CUST14421,Hyderabad,South,Low,658.0,Mass
4422,CUST14422,Bangalore,South,Low,550.0,Mass
4423,CUST14423,Bangalore,South,Medium,658.0,Mass
4424,CUST14424,Hyderabad,South,Medium,739.0,Mass
4425,CUST14425,Delhi NCR,North,Low,582.0,Mass
4426,CUST14426,Bangalore,South,Low,687.0,Mass
4427,CUST14427,Delhi NCR,North,Low,697.0,Mass
4428,CUST14428,Kolkata,East,Low,690.0,Premium
4429,CUST14429,Pune,West,Medium,731.0,Mass
4430,CUST14430,Bangalore,South,Medium,680.0,Affluent
4431,CUST14431,Pune,West,Low,659.0,Mass
4432,CUST14432,Hyderabad,South,Low,550.0,Affluent
4433,CUST14433,Mumbai,West,Medium,697.0,Premium
4434,CUST14434,Mumbai,West,Low,664.0,Affluent
4435,CUST14435,Hyderabad,South,High,793.0,Mass
4436,CUST14436,Kolkata,East,High,784.0,Mass
4437,CUST14437,Kolkata,East,High,809.0,Mass
4438,CUST14438,Delhi NCR,North,High,780.0,Affluent
4439,CUST14439,Mumbai,West,Low,584.0,Mass
4440,CUST14440,Pune,West,Low,562.0,Premium
4441,CUST14441,Kolkata,East,Low,714.0,Affluent
4442,CUST14442,Kolkata,East,High,766.0,Mass
4443,CUST14443,Delhi NCR,North,High,753.0,Mass
4444,CUST14444,Bangalore,South,Low,715.0,Mass
4445,CUST14445,Pune,West,High,756.0,Mass
4446,CUST14446,Delhi NCR,North,Medium,775.0,Affluent
4447,CUST14447,Kolkata,East,Low,590.0,Mass
4448,CUST14448,Hyderabad,South,High,722.0,Mass
4449,CUST14449,Delhi NCR,North,Low,592.0,Mass
4450,CUST14450,Delhi NCR,North,Medium,684.0,Mass
4451,CUST14451,Bangalore,South,High,783.0,Mass
4452,CUST14452,Bangalore,South,Medium,714.0,Affluent
4453,CUST14453,Delhi NCR,North,Low,609.0,Affluent
4454,CUST14454,Delhi NCR,North,High,721.0,Mass
4455,CUST14455,Pune,West,Medium,653.0,Affluent
4456,CUST14456,Delhi NCR,North,Medium,775.0,Mass
4457,CUST14457,Mumbai,West,Medium,747.0,Mass
4458,CUST14458,Kolkata,East,Low,553.0,Mass
4459,CUST14459,Kolkata,East,Medium,744.0,Premium
4460,CUST14460,Kolkata,East,Low,688.0,Affluent
4461,CUST14461,Bangalore,South,Low,597.0,Mass
4462,CUST14462,Delhi NCR,North,Medium,748.0,Mass
4463,CUST14463,Mumbai,West,Low,709.0,Mass
4464,CUST14464,Pune,West,Medium,721.0,Affluent
4465,CUST14465,Mumbai,West,Low,645.0,Mass
4466,CUST14466,Kolkata,East,High,795.0,Mass
4467,CUST14467,Kolkata,East,Medium,682.0,Mass
4468,CUST14468,Pune,West,Low,719.0,Affluent
4469,CUST14469,Mumbai,West,Medium,759.0,Mass
4470,CUST14470,Kolkata,East,Low,618.0,Affluent
4471,CUST14471,Delhi NCR,North,Medium,763.0,Premium
4472,CUST14472,Kolkata,East,High,845.0,Mass
4473,CUST14473,Mumbai,West,Low,718.0,Premium
4474,CUST14474,Delhi NCR,North,High,806.0,Affluent
4475,CUST14475,Pune,West,Medium,732.0,Affluent
4476,CUST14476,Hyderabad,South,Low,662.0,Mass
4477,CUST14477,Pune,West,High,731.0,Mass
4478,CUST14478,Hyderabad,South,High,741.0,Affluent
4479,CUST14479,Pune,West,Medium,662.0,Affluent
4480,CUST14480,Delhi NCR,North,Low,607.0,Mass
4481,CUST14481,Bangalore,South,Medium,770.0,Mass
4482,CUST14482,Delhi NCR,North,Low,636.0,Mass
4483,CUST14483,Pune,West,Low,689.0,Mass
4484,CUST14484,Pune,West,High,748.0,Mass
4485,CUST14485,Pune,West,Medium,769.0,Affluent
4486,CUST14486,Mumbai,West,Low,627.0,Mass
4487,CUST14487,Delhi NCR,North,High,748.0,Premium
4488,CUST14488,Pune,West,Medium,736.0,Mass
4489,CUST14489,Kolkata,East,Low,579.0,Affluent
4490,CUST14490,Kolkata,East,Low,633.0,Affluent
4491,CUST14491,Pune,West,Medium,702.0,Mass
4492,CUST14492,Delhi NCR,North,Low,628.0,Mass
4493,CUST14493,Kolkata,East,Low,605.0,Mass
4494,CUST14494,Hyderabad,South,High,720.0,Mass
4495,CUST14495,Pune,West,Low,579.0,Mass
4496,CUST14496,Mumbai,West,Low,692.0,Mass
4497,CUST14497,Delhi NCR,North,Low,610.0,Affluent
4498,CUST14498,Delhi NCR,North,Low,695.0,Affluent
4499,CUST14499,Pune,West,Low,705.0,Affluent
4500,CUST14500,Pune,West,Medium,774.0,Mass
4501,CUST14501,Kolkata,East,Medium,733.0,Mass
4502,CUST14502,Mumbai,West,High,808.0,Mass
4503,CUST14503,Bangalore,South,High,730.0,Mass
4504,CUST14504,Pune,West,High,785.0,Mass
4505,CUST14505,Kolkata,East,High,792.0,Mass
4506,CUST14506,Kolkata,East,Low,705.0,Mass
4507,CUST14507,Mumbai,West,Low,700.0,Mass
4508,CUST14508,Bangalore,South,Medium,705.0,Mass
4509,CUST14509,Delhi NCR,North,High,768.0,Premium
4510,CUST14510,Mumbai,West,Low,593.0,Mass
4511,CUST14511,Hyderabad,South,Medium,710.0,Mass
4512,CUST14512,Pune,West,Low,636.0,Mass
4513,CUST14513,Kolkata,East,High,830.0,Mass
4514,CUST14514,Bangalore,South,Low,646.0,Mass
4515,CUST14515,Hyderabad,South,Low,663.0,Mass
4516,CUST14516,Kolkata,East,Low,633.0,Mass
4517,CUST14517,Kolkata,East,Low,688.0,Affluent
4518,CUST14518,Hyderabad,South,Low,624.0,Affluent
4519,CUST14519,Kolkata,East,Low,686.0,Affluent
4520,CUST14520,Delhi NCR,North,Medium,743.0,Mass
4521,CUST14521,Pune,West,Medium,735.0,Affluent
4522,CUST14522,Bangalore,South,High,785.0,Premium
4523,CUST14523,Hyderabad,South,High,757.0,Mass
4524,CUST14524,Hyderabad,South,Medium,681.0,Mass
4525,CUST14525,Mumbai,West,Medium,746.0,Premium
4526,CUST14526,Pune,West,Medium,665.0,Mass
4527,CUST14527,Mumbai,West,Medium,705.0,Mass
4528,CUST14528,Mumbai,West,Medium,680.0,Affluent
4529,CUST14529,Hyderabad,South,Medium,694.0,Mass
4530,CUST14530,Bangalore,South,Low,579.0,Mass
4531,CUST14531,Mumbai,West,Medium,679.0,Affluent
4532,CUST14532,Delhi NCR,North,Medium,675.0,Mass
4533,CUST14533,Bangalore,South,High,835.0,Mass
4534,CUST14534,Kolkata,East,High,787.0,Mass
4535,CUST14535,Hyderabad,South,Medium,654.0,Affluent
4536,CUST14536,Mumbai,West,Low,585.0,Affluent
4537,CUST14537,Bangalore,South,Medium,730.0,Affluent
4538,CUST14538,Hyderabad,South,Low,626.0,Mass
4539,CUST14539,Bangalore,South,Medium,762.0,Affluent
4540,CUST14540,Kolkata,East,Medium,672.0,Affluent
4541,CUST14541,Kolkata,East,Low,707.0,Mass
4542,CUST14542,Mumbai,West,High,787.0,Mass
4543,CUST14543,Mumbai,West,Medium,655.0,Mass
4544,CUST14544,Bangalore,South,Low,629.0,Affluent
4545,CUST14545,Kolkata,East,Medium,745.0,Affluent
4546,CUST14546,Delhi NCR,North,High,783.0,Mass
4547,CUST14547,Kolkata,East,High,775.0,Affluent
4548,CUST14548,Kolkata,East,High,732.0,Affluent
4549,CUST14549,Hyderabad,South,High,822.0,Mass
4550,CUST14550,Hyderabad,South,Low,615.0,Mass
4551,CUST14551,Pune,West,Low,611.0,Mass
4552,CUST14552,Mumbai,West,High,843.0,Affluent
4553,CUST14553,Kolkata,East,Medium,738.0,Mass
4554,CUST14554,Kolkata,East,Low,621.0,Premium
4555,CUST14555,Bangalore,South,Medium,762.0,Affluent
4556,CUST14556,Kolkata,East,Low,560.0,Mass
4557,CUST14557,Pune,West,Medium,780.0,Mass
4558,CUST14558,Mumbai,West,High,757.0,Mass
4559,CUST14559,Hyderabad,South,Low,656.0,Affluent
4560,CUST14560,Delhi NCR,North,Low,715.0,Premium
4561,CUST14561,Delhi NCR,North,Low,550.0,Premium
4562,CUST14562,Mumbai,West,Medium,764.0,Affluent
4563,CUST14563,Delhi NCR,North,High,849.0,Mass
4564,CUST14564,Mumbai,West,High,831.0,Mass
4565,CUST14565,Mumbai,West,Low,616.0,Affluent
4566,CUST14566,Delhi NCR,North,High,721.0,Premium
4567,CUST14567,Mumbai,West,Medium,682.0,Premium
4568,CUST14568,Delhi NCR,North,Low,583.0,Affluent
4569,CUST14569,Pune,West,Medium,692.0,Mass
4570,CUST14570,Bangalore,South,High,731.0,Affluent
4571,CUST14571,Bangalore,South,High,822.0,Affluent
4572,CUST14572,Hyderabad,South,Medium,766.0,Mass
4573,CUST14573,Mumbai,West,Medium,745.0,Affluent
4574,CUST14574,Delhi NCR,North,Low,637.0,Affluent
4575,CUST14575,Hyderabad,South,Low,632.0,Mass
4576,CUST14576,Hyderabad,South,Low,692.0,Affluent
4577,CUST14577,Hyderabad,South,Low,680.0,Affluent
4578,CUST14578,Bangalore,South,Medium,710.0,Premium
4579,CUST14579,Delhi NCR,North,Low,578.0,Mass
4580,CUST14580,Bangalore,South,Low,700.0,Affluent
4581,CUST14581,Hyderabad,South,Low,669.0,Premium
4582,CUST14582,Mumbai,West,Low,706.0,Mass
4583,CUST14583,Delhi NCR,North,Medium,683.0,Mass
4584,CUST14584,Delhi NCR,North,Low,691.0,Affluent
4585,CUST14585,Pune,West,Medium,650.0,Mass
4586,CUST14586,Mumbai,West,Medium,671.0,Affluent
4587,CUST14587,Pune,West,High,805.0,Affluent
4588,CUST14588,Bangalore,South,Medium,672.0,Premium
4589,CUST14589,Delhi NCR,North,High,745.0,Affluent
4590,CUST14590,Delhi NCR,North,Low,599.0,Mass
4591,CUST14591,Bangalore,South,Low,670.0,Affluent
4592,CUST14592,Kolkata,East,Medium,727.0,Mass
4593,CUST14593,Bangalore,South,High,813.0,Affluent
4594,CUST14594,Hyderabad,South,High,816.0,Affluent
4595,CUST14595,Delhi NCR,North,Low,576.0,Mass
4596,CUST14596,Mumbai,West,Medium,661.0,Affluent
4597,CUST14597,Delhi NCR,North,Low,672.0,Mass
4598,CUST14598,Pune,West,Low,663.0,Affluent
4599,CUST14599,Bangalore,South,Low,708.0,Premium
4600,CUST14600,Pune,West,High,721.0,Mass
4601,CUST14601,Mumbai,West,High,765.0,Mass
4602,CUST14602,Delhi NCR,North,Low,573.0,Premium
4603,CUST14603,Hyderabad,South,High,775.0,Mass
4604,CUST14604,Pune,West,Medium,741.0,Affluent
4605,CUST14605,Mumbai,West,High,835.0,Affluent
4606,CUST14606,Pune,West,Medium,666.0,Premium
4607,CUST14607,Mumbai,West,Low,707.0,Premium
4608,CUST14608,Delhi NCR,North,Medium,704.0,Affluent
4609,CUST14609,Pune,West,Low,659.0,Affluent
4610,CUST14610,Pune,West,Low,579.0,Mass
4611,CUST14611,Pune,West,Medium,712.0,Mass
4612,CUST14612,Mumbai,West,Low,579.0,Mass
4613,CUST14613,Mumbai,West,High,820.0,Affluent
4614,CUST14614,Mumbai,West,Low,715.0,Mass
4615,CUST14615,Mumbai,West,Low,649.0,Mass
4616,CUST14616,Hyderabad,South,Medium,738.0,Mass
4617,CUST14617,Mumbai,West,Low,702.0,Mass
4618,CUST14618,Bangalore,South,Low,596.0,Affluent
4619,CUST14619,Delhi NCR,North,Medium,708.0,Affluent
4620,CUST14620,Kolkata,East,High,722.0,Affluent
4621,CUST14621,Delhi NCR,North,Low,628.0,Mass
4622,CUST14622,Bangalore,South,Medium,655.0,Mass
4623,CUST14623,Hyderabad,South,Medium,761.0,Mass
4624,CUST14624,Bangalore,South,Medium,730.0,Affluent
4625,CUST14625,Bangalore,South,Low,702.0,Mass
4626,CUST14626,Delhi NCR,North,Medium,758.0,Mass
4627,CUST14627,Delhi NCR,North,Medium,725.0,Mass
4628,CUST14628,Bangalore,South,Medium,716.0,Mass
4629,CUST14629,Kolkata,East,Medium,666.0,Premium
4630,CUST14630,Mumbai,West,Medium,717.0,Affluent
4631,CUST14631,Pune,West,High,750.0,Mass
4632,CUST14632,Kolkata,East,Low,714.0,Mass
4633,CUST14633,Pune,West,Low,696.0,Mass
4634,CUST14634,Bangalore,South,Low,720.0,Affluent
4635,CUST14635,Bangalore,South,Medium,751.0,Mass
4636,CUST14636,Kolkata,East,Medium,727.0,Affluent
4637,CUST14637,Bangalore,South,Low,580.0,Mass
4638,CUST14638,Pune,West,Low,700.0,Mass
4639,CUST14639,Mumbai,West,Low,564.0,Mass
4640,CUST14640,Hyderabad,South,Low,698.0,Mass
4641,CUST14641,Mumbai,West,Low,583.0,Premium
4642,CUST14642,Hyderabad,South,Medium,751.0,Mass
4643,CUST14643,Mumbai,West,High,810.0,Mass
4644,CUST14644,Bangalore,South,Low,713.0,Affluent
4645,CUST14645,Delhi NCR,North,High,748.0,Affluent
4646,CUST14646,Delhi NCR,North,Medium,652.0,Affluent
4647,CUST14647,Hyderabad,South,Medium,705.0,Mass
4648,CUST14648,Mumbai,West,High,837.0,Premium
4649,CUST14649,Kolkata,East,Low,706.0,Affluent
4650,CUST14650,Pune,West,Low,651.0,Mass
4651,CUST14651,Delhi NCR,North,Low,604.0,Mass
4652,CUST14652,Kolkata,East,Low,718.0,Mass
4653,CUST14653,Pune,West,Medium,690.0,Mass
4654,CUST14654,Kolkata,East,High,741.0,Mass
4655,CUST14655,Kolkata,East,High,802.0,Mass
4656,CUST14656,Mumbai,West,Medium,727.0,Affluent
4657,CUST14657,Kolkata,East,Medium,652.0,Mass
4658,CUST14658,Bangalore,South,Low,638.0,Mass
4659,CUST14659,Mumbai,West,Medium,684.0,Mass
4660,CUST14660,Hyderabad,South,High,824.0,Mass
4661,CUST14661,Delhi NCR,North,Low,650.0,Premium
4662,CUST14662,Delhi NCR,North,Medium,695.0,Affluent
4663,CUST14663,Bangalore,South,Low,581.0,Mass
4664,CUST14664,Bangalore,South,Low,639.0,Mass
4665,CUST14665,Mumbai,West,Medium,765.0,Affluent
4666,CUST14666,Bangalore,South,Low,625.0,Mass
4667,CUST14667,Bangalore,South,Low,689.0,Mass
4668,CUST14668,Bangalore,South,Low,550.0,Mass
4669,CUST14669,Mumbai,West,Low,568.0,Mass
4670,CUST14670,Kolkata,East,High,848.0,Affluent
4671,CUST14671,Bangalore,South,Medium,682.0,Mass
4672,CUST14672,Mumbai,West,High,782.0,Affluent
4673,CUST14673,Mumbai,West,Medium,709.0,Mass
4674,CUST14674,Mumbai,West,High,767.0,Affluent
4675,CUST14675,Delhi NCR,North,Medium,729.0,Mass
4676,CUST14676,Mumbai,West,High,832.0,Mass
4677,CUST14677,Mumbai,West,High,823.0,Premium
4678,CUST14678,Kolkata,East,Low,691.0,Mass
4679,CUST14679,Delhi NCR,North,Low,624.0,Mass
4680,CUST14680,Mumbai,West,Medium,651.0,Mass
4681,CUST14681,Kolkata,East,High,844.0,Affluent
4682,CUST14682,Delhi NCR,North,Low,698.0,Affluent
4683,CUST14683,Pune,West,Medium,739.0,Mass
4684,CUST14684,Kolkata,East,Low,573.0,Mass
4685,CUST14685,Delhi NCR,North,Low,563.0,Premium
4686,CUST14686,Mumbai,West,Low,600.0,Mass
4687,CUST14687,Hyderabad,South,Medium,706.0,Mass
4688,CUST14688,Hyderabad,South,Low,634.0,Mass
4689,CUST14689,Hyderabad,South,Low,711.0,Mass
4690,CUST14690,Mumbai,West,Low,580.0,Mass
4691,CUST14691,Mumbai,West,Medium,734.0,Mass
4692,CUST14692,Pune,West,Medium,738.0,Mass
4693,CUST14693,Bangalore,South,Low,575.0,Mass
4694,CUST14694,Hyderabad,South,High,803.0,Premium
4695,CUST14695,Bangalore,South,Low,702.0,Mass
4696,CUST14696,Bangalore,South,Medium,703.0,Mass
4697,CUST14697,Pune,West,Low,588.0,Mass
4698,CUST14698,Kolkata,East,Medium,701.0,Affluent
4699,CUST14699,Kolkata,East,Low,686.0,Affluent
4700,CUST14700,Pune,West,High,824.0,Affluent
4701,CUST14701,Hyderabad,South,Medium,675.0,Mass
4702,CUST14702,Mumbai,West,Low,596.0,Affluent
4703,CUST14703,Kolkata,East,Low,600.0,Premium
4704,CUST14704,Mumbai,West,Low,658.0,Affluent
4705,CUST14705,Mumbai,West,High,744.0,Affluent
4706,CUST14706,Hyderabad,South,High,779.0,Premium
4707,CUST14707,Pune,West,Medium,691.0,Mass
4708,CUST14708,Hyderabad,South,High,727.0,Affluent
4709,CUST14709,Mumbai,West,High,809.0,Affluent
4710,CUST14710,Mumbai,West,Low,551.0,Affluent
4711,CUST14711,Hyderabad,South,Medium,763.0,Premium
4712,CUST14712,Hyderabad,South,Medium,671.0,Mass
4713,CUST14713,Mumbai,West,High,745.0,Mass
4714,CUST14714,Bangalore,South,Medium,741.0,Mass
4715,CUST14715,Bangalore,South,Low,692.0,Affluent
4716,CUST14716,Hyderabad,South,Medium,728.0,Affluent
4717,CUST14717,Mumbai,West,Medium,676.0,Mass
4718,CUST14718,Bangalore,South,Low,682.0,Mass
4719,CUST14719,Hyderabad,South,Medium,739.0,Mass
4720,CUST14720,Mumbai,West,Low,706.0,Premium
4721,CUST14721,Kolkata,East,High,749.0,Mass
4722,CUST14722,Pune,West,Low,699.0,Affluent
4723,CUST14723,Mumbai,West,Medium,722.0,Mass
4724,CUST14724,Pune,West,Low,653.0,Affluent
4725,CUST14725,Pune,West,Low,709.0,Mass
4726,CUST14726,Pune,West,High,840.0,Mass
4727,CUST14727,Pune,West,Medium,730.0,Mass
4728,CUST14728,Pune,West,High,848.0,Mass
4729,CUST14729,Bangalore,South,Low,647.0,Affluent
4730,CUST14730,Hyderabad,South,High,746.0,Mass
4731,CUST14731,Hyderabad,South,Low,621.0,Affluent
4732,CUST14732,Hyderabad,South,Medium,762.0,Affluent
4733,CUST14733,Kolkata,East,Low,663.0,Mass
4734,CUST14734,Mumbai,West,Low,567.0,Mass
4735,CUST14735,Pune,West,High,823.0,Mass
4736,CUST14736,Kolkata,East,Low,585.0,Affluent
4737,CUST14737,Bangalore,South,Low,660.0,Mass
4738,CUST14738,Kolkata,East,Medium,691.0,Mass
4739,CUST14739,Bangalore,South,Medium,702.0,Mass
4740,CUST14740,Delhi NCR,North,Low,570.0,Mass
4741,CUST14741,Mumbai,West,Low,692.0,Premium
4742,CUST14742,Kolkata,East,Low,618.0,Mass
4743,CUST14743,Kolkata,East,Medium,669.0,Mass
4744,CUST14744,Mumbai,West,Low,561.0,Affluent
4745,CUST14745,Mumbai,West,Medium,769.0,Affluent
4746,CUST14746,Bangalore,South,Medium,730.0,Mass
4747,CUST14747,Pune,West,Medium,720.0,Mass
4748,CUST14748,Delhi NCR,North,Low,597.0,Mass
4749,CUST14749,Pune,West,Low,687.0,Mass
4750,CUST14750,Delhi NCR,North,Low,552.0,Affluent
4751,CUST14751,Kolkata,East,High,731.0,Affluent
4752,CUST14752,Kolkata,East,Low,642.0,Mass
4753,CUST14753,Hyderabad,South,Low,623.0,Mass
4754,CUST14754,Delhi NCR,North,Low,629.0,Mass
4755,CUST14755,Pune,West,Medium,748.0,Premium
4756,CUST14756,Kolkata,East,High,794.0,Affluent
4757,CUST14757,Hyderabad,South,Medium,683.0,Affluent
4758,CUST14758,Mumbai,West,Medium,767.0,Affluent
4759,CUST14759,Delhi NCR,North,Low,610.0,Affluent
4760,CUST14760,Pune,West,Low,715.0,Premium
4761,CUST14761,Hyderabad,South,High,825.0,Mass
4762,CUST14762,Pune,West,Low,627.0,Affluent
4763,CUST14763,Pune,West,Low,662.0,Mass
4764,CUST14764,Bangalore,South,High,764.0,Mass
4765,CUST14765,Kolkata,East,High,771.0,Mass
4766,CUST14766,Kolkata,East,Medium,778.0,Mass
4767,CUST14767,Mumbai,West,High,791.0,Mass
4768,CUST14768,Mumbai,West,High,771.0,Mass
4769,CUST14769,Hyderabad,South,Medium,720.0,Affluent
4770,CUST14770,Kolkata,East,High,795.0,Mass
4771,CUST14771,Hyderabad,South,Medium,766.0,Mass
4772,CUST14772,Bangalore,South,Low,675.0,Mass
4773,CUST14773,Pune,West,Medium,654.0,Mass
4774,CUST14774,Hyderabad,South,Low,583.0,Mass
4775,CUST14775,Delhi NCR,North,Medium,654.0,Mass
4776,CUST14776,Mumbai,West,Medium,770.0,Mass
4777,CUST14777,Kolkata,East,Low,691.0,Affluent
4778,CUST14778,Delhi NCR,North,Medium,730.0,Mass
4779,CUST14779,Delhi NCR,North,Low,596.0,Mass
4780,CUST14780,Delhi NCR,North,Low,576.0,Mass
4781,CUST14781,Hyderabad,South,Medium,731.0,Mass
4782,CUST14782,Kolkata,East,High,764.0,Affluent
4783,CUST14783,Pune,West,High,846.0,Mass
4784,CUST14784,Delhi NCR,North,Low,618.0,Mass
4785,CUST14785,Mumbai,West,High,734.0,Affluent
4786,CUST14786,Kolkata,East,Low,714.0,Mass
4787,CUST14787,Pune,West,Low,699.0,Affluent
4788,CUST14788,Pune,West,Medium,692.0,Mass
4789,CUST14789,Pune,West,Low,599.0,Affluent
4790,CUST14790,Delhi NCR,North,Low,627.0,Premium
4791,CUST14791,Hyderabad,South,Medium,680.0,Premium
4792,CUST14792,Kolkata,East,Medium,661.0,Mass
4793,CUST14793,Kolkata,East,Medium,752.0,Affluent
4794,CUST14794,Delhi NCR,North,Low,578.0,Premium
4795,CUST14795,Delhi NCR,North,Medium,731.0,Mass
4796,CUST14796,Pune,West,High,740.0,Affluent
4797,CUST14797,Bangalore,South,Low,627.0,Mass
4798,CUST14798,Bangalore,South,Medium,657.0,Mass
4799,CUST14799,Pune,West,Low,682.0,Mass
4800,CUST14800,Kolkata,East,High,846.0,Affluent
4801,CUST14801,Bangalore,South,Medium,694.0,Mass
4802,CUST14802,Pune,West,Low,665.0,Affluent
4803,CUST14803,Delhi NCR,North,Low,681.0,Mass
4804,CUST14804,Bangalore,South,Medium,762.0,Mass
4805,CUST14805,Bangalore,South,High,732.0,Mass
4806,CUST14806,Mumbai,West,Medium,713.0,Mass
4807,CUST14807,Mumbai,West,Medium,712.0,Mass
4808,CUST14808,Hyderabad,South,Medium,743.0,Mass
4809,CUST14809,Kolkata,East,Low,674.0,Mass
4810,CUST14810,Mumbai,West,Medium,731.0,Premium
4811,CUST14811,Hyderabad,South,High,805.0,Mass
4812,CUST14812,Delhi NCR,North,Medium,659.0,Mass
4813,CUST14813,Delhi NCR,North,Low,701.0,Affluent
4814,CUST14814,Bangalore,South,Medium,761.0,Mass
4815,CUST14815,Kolkata,East,Medium,767.0,Affluent
4816,CUST14816,Hyderabad,South,Medium,693.0,Premium
4817,CUST14817,Hyderabad,South,High,750.0,Affluent
4818,CUST14818,Delhi NCR,North,Medium,768.0,Premium
4819,CUST14819,Kolkata,East,Medium,659.0,Mass
4820,CUST14820,Kolkata,East,Medium,690.0,Mass
4821,CUST14821,Bangalore,South,Medium,733.0,Affluent
4822,CUST14822,Hyderabad,South,Low,612.0,Mass
4823,CUST14823,Hyderabad,South,Low,555.0,Mass
4824,CUST14824,Mumbai,West,Low,634.0,Mass
4825,CUST14825,Bangalore,South,Medium,725.0,Mass
4826,CUST14826,Hyderabad,South,Low,657.0,Mass
4827,CUST14827,Hyderabad,South,Medium,716.0,Affluent
4828,CUST14828,Pune,West,Medium,780.0,Affluent
4829,CUST14829,Kolkata,East,High,845.0,Affluent
4830,CUST14830,Mumbai,West,Medium,775.0,Mass
4831,CUST14831,Kolkata,East,High,733.0,Affluent
4832,CUST14832,Delhi NCR,North,Low,623.0,Mass
4833,CUST14833,Kolkata,East,High,720.0,Mass
4834,CUST14834,Mumbai,West,Medium,680.0,Mass
4835,CUST14835,Kolkata,East,Medium,731.0,Premium
4836,CUST14836,Pune,West,Low,600.0,Affluent
4837,CUST14837,Kolkata,East,Medium,708.0,Mass
4838,CUST14838,Kolkata,East,High,768.0,Premium
4839,CUST14839,Bangalore,South,Low,613.0,Mass
4840,CUST14840,Hyderabad,South,Medium,744.0,Mass
4841,CUST14841,Pune,West,Low,691.0,Affluent
4842,CUST14842,Kolkata,East,Medium,677.0,Premium
4843,CUST14843,Kolkata,East,Medium,768.0,Affluent
4844,CUST14844,Delhi NCR,North,Low,699.0,Mass
4845,CUST14845,Delhi NCR,North,High,729.0,Mass
4846,CUST14846,Kolkata,East,Medium,710.0,Premium
4847,CUST14847,Pune,West,Medium,751.0,Affluent
